53,1,0.74414,0.76501,0.76828
53,2,0.46902,0.47449,0.46203
53,3,0.16613,0.15291,0.14337
53,4,0.24847,0.21855,0.21936
54,1,0.76123,0.77391,0.76736
54,2,0.45648,0.46052,0.44977
54,3,0.18397,0.16921,0.15574
54,4,0.26946,0.24069,0.24158
55,1,0.70179,0.71244,0.70422
55,2,0.39127,0.38841,0.38311
55,3,0.12374,0.11523,0.11005
55,4,0.17828,0.15771,0.16255
56,1,0.71114,0.72284,0.71804
56,2,0.45028,0.45251,0.44105
56,3,0.18118,0.1666,0.15703
56,4,0.2785,0.25059,0.25718
57,1,0.69355,0.7043,0.69611
57,2,0.39925,0.39648,0.38719
57,3,0.13387,0.12333,0.1179
57,4,0.19228,0.16894,0.17366
58,1,0.71375,0.73663,0.73823
58,2,0.41954,0.42248,0.41994
58,3,0.13134,0.1234,0.12135
58,4,0.18628,0.1697,0.17985
59,1,0.74501,0.75496,0.74716
59,2,0.42124,0.41901,0.41062
59,3,0.14202,0.13005,0.12499
59,4,0.18581,0.16498,0.172
60,1,0.75275,0.776,0.7804
60,2,0.43918,0.44315,0.44072
60,3,0.14293,0.13485,0.13256
60,4,0.20306,0.18548,0.19808
61,1,0.83047,0.84925,0.85044
61,2,0.48418,0.4969,0.49592
61,3,0.1549,0.14591,0.14305
61,4,0.22039,0.20022,0.21413
62,1,0.64545,0.709,0.76124
62,2,0.4,0.42111,0.4381
62,3,0.14127,0.13631,0.13588
62,4,0.22168,0.21362,0.222
63,1,0.65517,0.70517,0.74025
63,2,0.40004,0.42034,0.43451
63,3,0.13964,0.13462,0.13486
63,4,0.20995,0.19858,0.20873
64,1,0.63923,0.66964,0.68423
64,2,0.48899,0.48624,0.48454
64,3,0.12497,0.11668,0.11514
64,4,0.1595,0.14674,0.14993
65,1,0.42168,0.4122,0.4166
65,2,0.405,0.37325,0.33798
65,3,0.074777,0.072818,0.064398
65,4,0.050704,0.050312,0.042431
66,1,0.44967,0.46469,0.48925
66,2,0.22143,0.21305,0.2159
66,3,0.05077,0.050999,0.044376
66,4,0.055012,0.055325,0.047601
67,1,0.68038,0.70679,0.70688
67,2,0.37537,0.378,0.38
67,3,0.14849,0.13613,0.12647
67,4,0.23433,0.20543,0.20352
68,1,0.71858,0.73964,0.74197
68,2,0.43462,0.43665,0.43017
68,3,0.16352,0.14981,0.13766
68,4,0.24731,0.21467,0.21314
69,1,0.75478,0.76775,0.76337
69,2,0.45776,0.46219,0.45559
69,3,0.19855,0.18209,0.16761
69,4,0.30377,0.27372,0.27393
70,1,0.74014,0.79554,0.8472
70,2,0.49972,0.53712,0.55676
70,3,0.20543,0.19838,0.18976
70,4,0.27962,0.26514,0.28171
71,1,0.713,0.74963,0.76704
71,2,0.43175,0.44974,0.46471
71,3,0.17182,0.16391,0.15821
71,4,0.26052,0.24068,0.25584
72,1,0.69282,0.75829,0.82166
72,2,0.44567,0.48681,0.52519
72,3,0.19848,0.192,0.18622
72,4,0.28295,0.27155,0.29109
73,1,0.7499,0.78197,0.79038
73,2,0.44127,0.46072,0.47221
73,3,0.14187,0.13534,0.13299
73,4,0.20779,0.18989,0.20055
74,1,0.66691,0.70716,0.72951
74,2,0.40219,0.4207,0.44419
74,3,0.14586,0.13836,0.13612
74,4,0.225,0.206,0.2216
75,1,0.67935,0.73162,0.77126
75,2,0.45436,0.48692,0.50152
75,3,0.23782,0.22714,0.2129
75,4,0.36118,0.3515,0.35909
76,1,0.68055,0.72574,0.74812
76,2,0.41878,0.44153,0.45502
76,3,0.14715,0.14143,0.13847
76,4,0.19801,0.18553,0.20083
77,1,0.60508,0.66557,0.72602
77,2,0.39698,0.41739,0.43513
77,3,0.12593,0.12234,0.11978
77,4,0.16431,0.15612,0.16695
78,1,0.61711,0.6673,0.70199
78,2,0.35421,0.36536,0.3755
78,3,0.13437,0.12838,0.12572
78,4,0.22418,0.21434,0.21924
79,1,0.65279,0.68341,0.68961
79,2,0.37767,0.3867,0.38645
79,3,0.10083,0.098898,0.094722
79,4,0.10456,0.10345,0.103
80,1,0.66982,0.68475,0.68361
80,2,0.34747,0.34427,0.34675
80,3,0.082849,0.082707,0.080373
80,4,0.10499,0.10106,0.10518
81,1,0.57802,0.58066,0.57266
81,2,0.3533,0.33139,0.32289
81,3,0.055125,0.056816,0.049697
81,4,0.041322,0.044818,0.037276
82,1,0.58443,0.54885,0.50812
82,2,0.40687,0.34271,0.293
82,3,0.054403,0.052696,0.042322
82,4,0.035861,0.038951,0.028954
83,1,0.65432,0.66747,0.66268
83,2,0.43531,0.42398,0.40287
83,3,0.099181,0.094579,0.090496
83,4,0.11858,0.11134,0.11252
84,1,0.61465,0.63859,0.64336
84,2,0.38274,0.38079,0.37201
84,3,0.094901,0.090347,0.084985
84,4,0.12819,0.11644,0.11406
85,1,0.70877,0.71801,0.7074
85,2,0.4098,0.40796,0.4018
85,3,0.11606,0.1083,0.10372
85,4,0.1627,0.14648,0.14597
86,1,0.64119,0.66571,0.6737
86,2,0.39964,0.40442,0.40754
86,3,0.1613,0.15032,0.14258
86,4,0.28902,0.26854,0.27178
87,1,0.63675,0.66196,0.66949
87,2,0.38669,0.39116,0.39693
87,3,0.11139,0.10684,0.10415
87,4,0.15426,0.14378,0.14985
88,1,0.72423,0.76162,0.78507
88,2,0.42913,0.44586,0.46484
88,3,0.11177,0.10881,0.10771
88,4,0.15081,0.14502,0.15668
89,1,0.66959,0.72695,0.78608
89,2,0.39976,0.42888,0.47219
89,3,0.17564,0.16689,0.16305
89,4,0.26263,0.24914,0.26464
90,1,0.73777,0.775,0.79641
90,2,0.45513,0.48073,0.49965
90,3,0.16992,0.16242,0.15923
90,4,0.26177,0.24747,0.26138
91,1,0.64508,0.72448,0.80022
91,2,0.40452,0.45407,0.50647
91,3,0.17073,0.16652,0.16186
91,4,0.19628,0.18487,0.20364
92,1,0.63838,0.68898,0.73248
92,2,0.40353,0.43102,0.45598
92,3,0.10768,0.10515,0.1031
92,4,0.14577,0.13757,0.14311
93,1,0.39949,0.40683,0.41573
93,2,0.39655,0.4084,0.41159
93,3,0.078644,0.0783,0.074027
93,4,0.097202,0.095605,0.09451
94,1,0.62929,0.65372,0.66758
94,2,0.37945,0.3856,0.39738
94,3,0.082183,0.082549,0.079612
94,4,0.10751,0.10408,0.1059
95,1,0.60902,0.65485,0.69657
95,2,0.37488,0.39116,0.41297
95,3,0.13292,0.12844,0.1282
95,4,0.21472,0.20649,0.21226
96,1,0.53417,0.55781,0.59061
96,2,0.42516,0.42415,0.43919
96,3,0.088923,0.087129,0.084751
96,4,0.10483,0.10195,0.10258
97,1,0.36181,0.36828,0.41977
97,2,0.38703,0.36875,0.36642
97,3,0.081595,0.080088,0.074451
97,4,0.058763,0.058044,0.054379
98,1,0.54193,0.58558,0.63543
98,2,0.344,0.34386,0.35054
98,3,0.051975,0.056149,0.051102
98,4,0.046177,0.051861,0.047227
99,1,0.68143,0.69773,0.6871
99,2,0.41151,0.41242,0.40455
99,3,0.14049,0.12904,0.12488
99,4,0.1637,0.14321,0.14405
100,1,0.73046,0.7422,0.73371
100,2,0.43812,0.44039,0.42891
100,3,0.17328,0.15833,0.1472
100,4,0.22649,0.20718,0.21083
101,1,0.75088,0.76107,0.75158
101,2,0.41611,0.41747,0.4099
101,3,0.14448,0.13375,0.12667
101,4,0.1995,0.18241,0.18847
102,1,0.73857,0.74832,0.7401
102,2,0.46719,0.46826,0.45364
102,3,0.13125,0.1222,0.11702
102,4,0.16794,0.15227,0.15834
103,1,0.75819,0.76581,0.75738
103,2,0.48875,0.49095,0.47699
103,3,0.14619,0.13594,0.13196
103,4,0.17193,0.158,0.16488
104,1,0.72694,0.73609,0.72564
104,2,0.42068,0.4194,0.41069
104,3,0.13045,0.12128,0.1165
104,4,0.16267,0.14742,0.15226
105,1,0.84213,0.85605,0.85284
105,2,0.5063,0.52403,0.51342
105,3,0.18069,0.16905,0.16081
105,4,0.24093,0.22428,0.23702
106,1,0.6788,0.71191,0.7205
106,2,0.43609,0.446,0.44969
106,3,0.14153,0.13388,0.13155
106,4,0.20468,0.18998,0.20186
107,1,0.7563,0.76566,0.75745
107,2,0.49132,0.49263,0.48193
107,3,0.16325,0.14948,0.14265
107,4,0.25227,0.22446,0.23248
108,1,0.69793,0.72881,0.73546
108,2,0.43987,0.45155,0.45661
108,3,0.13049,0.12348,0.12196
108,4,0.20654,0.19101,0.20481
109,1,0.73969,0.75843,0.76222
109,2,0.42327,0.4312,0.43338
109,3,0.10566,0.10181,0.099721
109,4,0.14577,0.13805,0.14371
110,1,0.62308,0.64496,0.65084
110,2,0.39686,0.39765,0.39522
110,3,0.10569,0.10103,0.099353
110,4,0.15312,0.14373,0.15162
111,1,0.68955,0.72188,0.73005
111,2,0.39634,0.41418,0.42592
111,3,0.073086,0.074657,0.071359
111,4,0.090899,0.090928,0.090161
112,1,0.55578,0.58841,0.61928
112,2,0.45433,0.45748,0.46744
112,3,0.10511,0.10223,0.10018
112,4,0.14578,0.13924,0.14245
113,1,0.34317,0.33334,0.34366
113,2,0.41815,0.39345,0.36593
113,3,0.089443,0.086923,0.079042
113,4,0.057672,0.057413,0.048403
114,1,0.37421,0.37979,0.41279
114,2,0.33167,0.28615,0.25587
114,3,0.04119,0.042102,0.033795
114,4,0.03346,0.039004,0.031563
115,1,0.70525,0.72705,0.72384
115,2,0.34641,0.34376,0.34309
115,3,0.11051,0.10302,0.096752
115,4,0.17952,0.15566,0.15321
116,1,0.72663,0.73929,0.73042
116,2,0.39084,0.3897,0.3859
116,3,0.12976,0.1206,0.11483
116,4,0.20417,0.18169,0.18795
117,1,0.72183,0.73363,0.72535
117,2,0.41733,0.41589,0.41257
117,3,0.16361,0.14933,0.13775
117,4,0.26305,0.2319,0.23101
118,1,0.73707,0.74749,0.73815
118,2,0.43185,0.43307,0.4271
118,3,0.13776,0.12637,0.11961
118,4,0.21979,0.19287,0.19577
119,1,0.7379,0.75907,0.75909
119,2,0.41166,0.41748,0.42038
119,3,0.13569,0.12736,0.12299
119,4,0.21523,0.19225,0.20253
120,1,0.81798,0.86114,0.89245
120,2,0.5121,0.5513,0.57643
120,3,0.1859,0.17929,0.17603
120,4,0.27602,0.26572,0.2858
121,1,0.65453,0.77685,0.90368
121,2,0.44066,0.53669,0.63606
121,3,0.26114,0.25974,0.25389
121,4,0.40023,0.40496,0.42906
122,1,0.53377,0.68585,0.87388
122,2,0.44004,0.54941,0.65801
122,3,0.29884,0.30078,0.28734
122,4,0.44526,0.45971,0.4871
123,1,0.57896,0.73051,0.90595
123,2,0.44381,0.53509,0.62456
123,3,0.27872,0.27936,0.26766
123,4,0.41512,0.42516,0.44861
124,1,0.53197,0.6038,0.70922
124,2,0.37482,0.39979,0.42974
124,3,0.16314,0.15703,0.15382
124,4,0.26426,0.25865,0.27022
125,1,0.80937,0.83256,0.83738
125,2,0.46203,0.47982,0.47969
125,3,0.15504,0.14807,0.14462
125,4,0.23639,0.22661,0.23971
126,1,0.71062,0.7325,0.73888
126,2,0.37088,0.37669,0.38059
126,3,0.14536,0.13795,0.13366
126,4,0.2411,0.22985,0.23974
127,1,0.69702,0.70819,0.69686
127,2,0.37383,0.36947,0.36479
127,3,0.13119,0.12098,0.11406
127,4,0.20644,0.18087,0.18405
128,1,0.68286,0.69305,0.68321
128,2,0.41482,0.4118,0.40061
128,3,0.10694,0.10026,0.095931
128,4,0.15225,0.1363,0.13896
129,1,0.60142,0.65302,0.68489
129,2,0.34604,0.35294,0.36926
129,3,0.13643,0.12736,0.12103
129,4,0.22979,0.20548,0.20701
130,1,0.48182,0.49473,0.49906
130,2,0.32052,0.30883,0.30476
130,3,0.046264,0.046909,0.040755
130,4,0.053183,0.053985,0.04614
131,1,0.67444,0.68709,0.67712
131,2,0.40723,0.40516,0.39907
131,3,0.11375,0.10609,0.099909
131,4,0.15972,0.13995,0.1418
132,1,0.66895,0.67786,0.66678
132,2,0.41483,0.4135,0.40302
132,3,0.11349,0.10554,0.10081
132,4,0.15229,0.13969,0.14028
133,1,0.70166,0.71308,0.70493
133,2,0.39236,0.3912,0.38419
133,3,0.14393,0.13187,0.12413
133,4,0.19738,0.1812,0.18589
134,1,0.74315,0.75093,0.742
134,2,0.39767,0.39648,0.38903
134,3,0.11882,0.11141,0.10556
134,4,0.15873,0.14518,0.14659
135,1,0.74064,0.75048,0.74185
135,2,0.43733,0.4388,0.42869
135,3,0.15313,0.14133,0.13647
135,4,0.19909,0.18343,0.19084
136,1,0.77515,0.8011,0.8111
136,2,0.44667,0.4635,0.46945
136,3,0.14935,0.14213,0.13994
136,4,0.20379,0.19482,0.20913
137,1,0.78886,0.81936,0.83231
137,2,0.51746,0.54586,0.54649
137,3,0.20804,0.19975,0.19391
137,4,0.27889,0.26787,0.29454
138,1,0.71803,0.74874,0.76299
138,2,0.39923,0.41252,0.42912
138,3,0.089188,0.089196,0.086896
138,4,0.10802,0.10338,0.10501
139,1,0.7399,0.7783,0.7994
139,2,0.44183,0.46554,0.48084
139,3,0.13132,0.1277,0.124
139,4,0.17031,0.15846,0.17041
140,1,0.67383,0.71876,0.74958
140,2,0.37944,0.39576,0.41121
140,3,0.15567,0.15054,0.14596
140,4,0.24917,0.242,0.25592
141,1,0.68763,0.73046,0.75664
141,2,0.39274,0.40917,0.4177
141,3,0.1493,0.14312,0.13834
141,4,0.24315,0.23644,0.2387
142,1,0.62378,0.67049,0.71282
142,2,0.39791,0.4157,0.4234
142,3,0.14258,0.13818,0.13738
142,4,0.22968,0.22324,0.22988
143,1,0.59862,0.63254,0.65837
143,2,0.42374,0.42942,0.43339
143,3,0.089284,0.08907,0.086315
143,4,0.088675,0.088649,0.088296
144,1,0.35912,0.36121,0.38315
144,2,0.36045,0.34768,0.34064
144,3,0.093172,0.090076,0.08443
144,4,0.073115,0.070766,0.06604
145,1,0.47172,0.49216,0.52996
145,2,0.29535,0.28849,0.2873
145,3,0.048012,0.051295,0.043837
145,4,0.046011,0.04994,0.044296
146,1,0.64656,0.66187,0.64253
146,2,0.40666,0.39827,0.38635
146,3,0.13684,0.12397,0.11883
146,4,0.12845,0.11057,0.10604
147,1,0.69399,0.71001,0.70426
147,2,0.33961,0.33792,0.33521
147,3,0.1712,0.15691,0.1457
147,4,0.23283,0.21727,0.22438
148,1,0.7147,0.7264,0.72084
148,2,0.33531,0.33514,0.33202
148,3,0.17987,0.16553,0.14943
148,4,0.25616,0.23644,0.24679
149,1,0.72332,0.73271,0.72342
149,2,0.35587,0.35561,0.34978
149,3,0.14911,0.13729,0.12761
149,4,0.20385,0.18403,0.1874
150,1,0.73847,0.74759,0.73776
150,2,0.43677,0.43696,0.42681
150,3,0.17029,0.15784,0.15254
150,4,0.17682,0.16145,0.1658
151,1,0.73185,0.75951,0.77783
151,2,0.37395,0.38499,0.40335
151,3,0.13286,0.12749,0.12526
151,4,0.1825,0.17571,0.19013
152,1,0.64466,0.68538,0.71044
152,2,0.40492,0.419,0.43371
152,3,0.12881,0.12274,0.12017
152,4,0.19671,0.18244,0.19306
153,1,0.79372,0.84382,0.88713
153,2,0.51794,0.56171,0.57847
153,3,0.17741,0.17137,0.16818
153,4,0.26338,0.25464,0.27203
154,1,0.70632,0.74274,0.76498
154,2,0.43012,0.44929,0.45385
154,3,0.22125,0.20804,0.19705
154,4,0.28546,0.2735,0.29214
155,1,0.72425,0.73688,0.72802
155,2,0.41997,0.42029,0.41077
155,3,0.15477,0.14215,0.13405
155,4,0.24107,0.2201,0.23124
156,1,0.77591,0.8121,0.82783
156,2,0.45754,0.48158,0.48885
156,3,0.16463,0.15782,0.15448
156,4,0.24067,0.23162,0.24397
157,1,0.68006,0.72079,0.73964
157,2,0.3999,0.42306,0.44581
157,3,0.14337,0.13702,0.13429
157,4,0.20253,0.18908,0.19992
158,1,0.45965,0.46157,0.4508
158,2,0.26273,0.24975,0.24815
158,3,0.061654,0.062519,0.05481
158,4,0.06638,0.065447,0.059765
159,1,0.44191,0.4465,0.44052
159,2,0.38039,0.37487,0.35231
159,3,0.064414,0.06494,0.058203
159,4,0.069216,0.06783,0.062357
160,1,0.24973,0.24461,0.24081
160,2,0.32472,0.30992,0.28358
160,3,0.030478,0.032234,0.025723
160,4,0.018893,0.025877,0.014557
161,1,0.44011,0.50397,0.65014
161,2,0.29842,0.29221,0.36172
161,3,0.11563,0.1127,0.12949
161,4,0.19037,0.17308,0.23442
162,1,0.59872,0.66218,0.70808
162,2,0.3046,0.3006,0.31396
162,3,0.088574,0.087618,0.084182
162,4,0.13251,0.12532,0.13233
163,1,0.55364,0.57282,0.5843
163,2,0.34763,0.34577,0.34654
163,3,0.08329,0.080358,0.075212
163,4,0.11864,0.10745,0.10354
164,1,0.64557,0.65693,0.64759
164,2,0.40979,0.40671,0.39639
164,3,0.095692,0.092143,0.087993
164,4,0.11135,0.10552,0.10466
165,1,0.79255,0.82313,0.83886
165,2,0.51731,0.54564,0.5561
165,3,0.19108,0.18148,0.17451
165,4,0.27087,0.25758,0.27807
166,1,0.61678,0.63407,0.63936
166,2,0.38035,0.38352,0.38852
166,3,0.082843,0.081885,0.078301
166,4,0.092313,0.088789,0.088206
167,1,0.72416,0.75496,0.76875
167,2,0.39122,0.40658,0.42388
167,3,0.14564,0.13897,0.13521
167,4,0.22255,0.20865,0.21853
168,1,0.66585,0.67802,0.67407
168,2,0.42855,0.42811,0.42043
168,3,0.17922,0.16421,0.15325
168,4,0.27562,0.25147,0.25745
169,1,0.72255,0.75062,0.76132
169,2,0.48159,0.50233,0.51193
169,3,0.1348,0.12896,0.1266
169,4,0.20004,0.1815,0.193
170,1,0.61032,0.73787,0.87976
170,2,0.45437,0.54035,0.62696
170,3,0.24606,0.24269,0.23522
170,4,0.47303,0.47983,0.48853
171,1,0.6147,0.69913,0.79195
171,2,0.34612,0.39097,0.45445
171,3,0.20679,0.19967,0.19389
171,4,0.35793,0.35257,0.36191
172,1,0.62048,0.73885,0.85279
172,2,0.36013,0.42646,0.49305
172,3,0.20819,0.20697,0.20285
172,4,0.31009,0.31138,0.32409
173,1,0.60616,0.73369,0.84539
173,2,0.38401,0.45348,0.50936
173,3,0.18677,0.18741,0.18848
173,4,0.28885,0.29064,0.30929
174,1,0.56567,0.64947,0.72071
174,2,0.33636,0.37737,0.41733
174,3,0.14755,0.14675,0.14699
174,4,0.2313,0.22742,0.23981
175,1,0.55558,0.60662,0.655
175,2,0.49683,0.50442,0.52711
175,3,0.1633,0.15121,0.15389
175,4,0.2283,0.2122,0.22124
176,1,0.39545,0.40712,0.43815
176,2,0.42282,0.41327,0.41064
176,3,0.11683,0.11137,0.10605
176,4,0.10021,0.0959,0.093236
177,1,0.43421,0.43324,0.45378
177,2,0.3215,0.29219,0.27635
177,3,0.039571,0.041771,0.032378
177,4,0.026455,0.031694,0.021585
178,1,0.50845,0.56999,0.64822
178,2,0.37174,0.37658,0.38807
178,3,0.067945,0.06893,0.066428
178,4,0.079412,0.077163,0.076986
179,1,0.69527,0.70751,0.7008
179,2,0.43785,0.43792,0.43439
179,3,0.14964,0.13681,0.12819
179,4,0.22091,0.19272,0.19402
180,1,0.61474,0.7002,0.78596
180,2,0.4174,0.47401,0.52823
180,3,0.1823,0.17411,0.16681
180,4,0.25569,0.23897,0.2524
181,1,0.65042,0.74973,0.84209
181,2,0.45753,0.52972,0.588
181,3,0.23228,0.22777,0.22019
181,4,0.39319,0.39137,0.40395
182,1,0.54338,0.66722,0.83235
182,2,0.53397,0.61433,0.68107
182,3,0.23029,0.22889,0.22203
182,4,0.29121,0.28581,0.31308
183,1,0.53119,0.58742,0.65589
183,2,0.46344,0.50105,0.53457
183,3,0.094372,0.09282,0.093115
183,4,0.11317,0.10773,0.11048
184,1,0.67319,0.74333,0.81388
184,2,0.41255,0.45473,0.5106
184,3,0.10626,0.10579,0.10855
184,4,0.15154,0.14371,0.15848
185,1,0.54372,0.64456,0.78435
185,2,0.43383,0.493,0.54272
185,3,0.2277,0.22122,0.21116
185,4,0.35979,0.35778,0.37588
186,1,0.61024,0.72001,0.8463
186,2,0.41445,0.47952,0.53752
186,3,0.20937,0.20617,0.20213
186,4,0.34595,0.3473,0.364
187,1,0.6253,0.70779,0.79653
187,2,0.39054,0.43421,0.47068
